word,count
प्रतिशतले,6
अर्बले,6
घाटामा,6
"।
अर्को",6
ऋणको,6
मुक्तिनाथ,6
आक्रामक,6
झन्,6
हुन्छन्,6
मूल्यको,6
प्रिमियम,6
स्वरुप,6
हात,6
कम्पनीबाट,6
कुकले,6
युक्रेनी,6
युद्ध,6
हमला,6
रुस,6
"समाचार

कुटपिट",6
मुद्दामा,6
देउवा,6
कमजोर,6
"।
यस्तो",6
रोकिने,6
आएपछि,6
लिएका,6
"समाचार

युक्रेनको",6
प्रतिस्पर्धा,6
केशव,6
न्यूनीकरण,6
भएमा,6
भार,6
उपभोग,6
संक्रमितले,6
काठमाडौंमा,6
पहिलेको,6
वर्षीया,6
नगरेको,6
प्रतिशतभन्दा,6
माध्यमबाट,6
४०,6
भएपनि,6
पुरुष,6
एसिया,6
सेकेन्ड,6
सुदृढ,6
नभएका,6
स्वास्थ्यमा,6
महिनासम्म,6
गर्नै,6
विधि,6
"बढ्दै


रेष्टुरेन्ट",6
"वैष्णोदेवी


‘पार्टी",6
"स्टोरी



नयाँ",6
साहलाई,6
बीबीसी,6
चिनियाँ,6
विवाद,6
माओवादी,6
मात्रा,6
पूर्ण,6
घटाउन,6
"हुन्छ,",6
खोप,6
आदेश,6
इतिहास,6
सबैको,6
दायित्व,6
पर्यटक,6
बनेका,6
यता,6
हेरेर,6
थपिए,6
लगायत,6
सानो,6
भएन,6
जोडेर,6
चिन्ता,6
लगाउने,6
उनीहरुको,6
छाप,6
किराती,6
नाफा,6
विवाहलाई,6
धकेल्दैछन्,6
डाटा,6
ठाउँ,6
कार्की,6
उल्लेख्य,6
सडकको,6
थालेपछि,6
ऐतिहासिक,6
बजारलाई,6
राख्न,6
जनाले,6
गरेकी,6
"भन्छिन्,",6
स्थिति,6
किन्न,6
बताउँछिन्,6
जोहो,6
ग्रिन,5
हुण्डी,5
क्रिप्टोकरेन्सीको,5
दिनेश,5
प्रस्थान,5
सक्दैनन्’,5
चल्नै,5
विगो,5
"मूल्य,",5
पेट्रोल-डिजलको,5
आयोगको,5
माओत्से,5
सम्झिन्छु,5
पितृलाई,5
भइसकेपछि,5
फ्रेस,5
रासायनिक,5
सभापति,5
सम्झौतामा,5
रावल,5
बन्जी,5
‘स्थानीय,5
रेकर्ड,5
सिंचाइ,5
महसूल,5
आपूर्तिको,5
गर्दछ,5
सक्दछ,5
सोच,5
चलिरहेका,5
दूतावासले,5
प्रत्यक्ष,5
श्रमिकका,5
लैजान,5
बेरोजगारी,5
चरेससहित,5
प्रतिनिधिसभा,5
इलेक्सन,5
अर्ली,5
‘वैशाखमा,5
अपव्याख्या,5
२२५,5
मान्यता,5
सिप,5
सचेत,5
सँधै,5
बेलायतका,5
इन्स्टाग्राममा,5
अप्सनमा,5
प्रतिबन्ध,5
क्रिप्टो,5
अनुकूल,5
दशमलव,5
नाडाको,5
मिलाउन,5
बैठकमा,5
कलेजले,5
नागरिकलाई,5
"वञ्चित


चिकित्सक",5
"गर्नुपर्छ


बाल",5
पत्रमा,5
कैलारी,5
शाखा,5
राष्ट्रसंघको,5
"समाचार

रुस-युक्रेन",5
थप्न,5
‘प्रचण्ड’,5
सम्झौताको,5
बंगलादेश,5
नेकपा,5
प्रतिशतसम्म,5
झाले,5
यातायात,5
प्रविधिको,5
कार्ड,5
वजन,5
एमटी,5
यामाहाले,5
बाइक,5
एमटी-१५,5
पटकमा,5
पावर,5
"स्टोरी



बाल",5
अनुरोध,5
श्रमिकले,5
अनलाइनबाटै,5
"समाचार

सासुको",5
शतप्रतिशत,5
पद्धति,5
"छौं,’",5
योजनामा,5
सीबीओ,5
"।
कम्पनीका",5
तयारीमा,5
लगानीको,5
अनुभवलाई,5
डिजाइन,5
मार्ने,5
"?


युवाहरु",5
मुद्रामा,5
नेपालीको,5
बढाइएको,5
संसदीय,5
पौडेलले,5
उपभोक्तालाई,5
मुलुकका,5
पठाएको,5
मध्ये,5
महसुल,5
६४,5
समायोजन,5
"।
गत",5
वर्षभित्र,5
मुद्रास्फीति,5
पेट्रोलमा,5
"।
नेपाल",5
पेट्रोलियमको,5
८८,5
कारमा,5
बोत्तल,5
३८,5
जरिवाना,5
त्यसका,5
निर्वाचित,5
पालना,5
व्यवस्थापनमा,5
कामका,5
साधनको,5
तहका,5
हुलाकी,5
विरोध,5
वातावरणको,5
आयोजनालाई,5
निकायले,5
पहल,5
खोज्ने,5
हुनुपर्ने,5
पारेको,5
किलोमिटर,5
पोखरामा,5
आले,5
सहितको,5
"सरकार,",5
सहजै,5
गण्डकी,5
साता,5
बनाउँदै,5
एयर,5
"।
पछिल्लो",5
पीसीआर,5
ढंगबाट,5
उत्तरदायित्व,5
बाध्य,5
महामारीका,5
कानुन,5
दिनभित्र,5
"ऐन,",5
क्यासिनोलाई,5
जोशीको,5
सर्वोच्च,5
२०७१,5
गृह,5
‘रोयल,5
चलिरहेको,5
रोक्का,5
न्यायाधीश,5
सपथ,5
बोर्डमा,5
कैद,5
७७,5
क्षेत्रबाट,5
एक्सचेञ्ज,5
पूर्वअध्यक्ष,5
"समाचार

पर्सामा",5
कुवेत,5
सुरुवात,5
खराब,5
चलायमान,5
स्वतन्त्र,5
बैंकसँग,5
सुशासन,5
"लघु,",5
व्यवस्थापनको,5
आधार,5
किसान,5
"थियो,",5
कारखाना,5
मलको,5
छैनन्,5
क्षेत्रलाई,5
देश,5
तरिकाले,5
भर्न,5
"भयो,",5
आफैंमा,5
बैंकहरुमा,5
कमर्सियल,5
तरलताको,5
सोच्नु,5
पोखरेल,5
डेभलपमेन्ट,5
कोभिड,5
मतदान,5
हिस्सा,5
कर्मचारीको,5
पुरस्कार,5
कूल,5
रुसले,5
"।
उक्त",5
२०१४,5
एकजना,5
औषधसहित,5
थान,5
बेचेको,5
हुन्न,5
रहेकाले,5
नियन्त्रणका,5
क्षमतामा,5
समन्वय,5
गरिन्,5
कानून,5
चाहिँ,5
रोकथाम,5
हुनाले,5
हुन्थ्यो,5
सजिलो,5
मिल्ने,5
नभए,5
गाह्रो,5
गलत,5
भारतमा,5
३००,5
२०२०,5
कर्णालीमा,5
बागमतीमा,5
आव,5
खासै,5
लोड,5
आधारभूत,5
उपचारका,5
घरमा,5
एचआइभीको,5
शव,5
गाउँमा,5
रुपैयाँसम्म,5
चाहिने,5
निर्माणका,5
केन्द्रसम्म,5
प्रवेश,5
प्रतियोगितामा,5
भारतसँग,5
उत्पादक,5
बिमा,5
रोकिएको,5
समस्याको,5
महिलाको,5
बेलामा,5
गर्भावस्थामा,5
योगासन,5
लाग्न,5
"समाचार

चीनले",5
त्यसले,5
चलन,5
उमेर,5
हप्ता,5
हटाउन,5
अनुपात,5
कटौती,5
चेकअप,5
होलबडी,5
परम्परागत,5
जित्न,5
घट्यो,5
वृद्धिको,5
श्रेष्ठ,5
सहकार्य,5
देशको,5
पुग्यो,5
सहरमा,5
संस्कृति,5
जातीय,5
वडा,5
खोजेको,5
"संस्कार,",5
आँखा,5
५००,5
२९,5
तैनाथ,5
३५०,5
पोल्याण्डमा,5
